Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-ans.fhir.fr.ror.json	44887	-	0	0	0	0	0	0	9	313	0	0	0	0	0	0	0	2	0	0	209	228	0	0	0	0	8	0	2
fsh-generated/resources/CapabilityStatement-ror-consommateur.json	30601	22	0	0	0	0	0	0	2	109	0	0	0	0	0	0	0	0	0	0	111	60	0	0	1	0	3	0	0
fsh-generated/resources/CapabilityStatement-ror-serveur.json	31333	28	0	0	0	0	0	0	1	68	0	0	0	0	0	0	0	1	0	0	112	54	0	0	0	0	4	0	0
fsh-generated/resources/CodeSystem-act-type-ror-codesystem.json	839	18	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	46	1457	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-input-task-ror-codesystem.json	1390	18	0	0	1	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	48	106	0	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-output-task-ror-codesystem.json	860	17	0	0	0	0	0	0	1	34	0	0	0	0	0	0	0	0	0	0	44	92	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ror-include-associated-data-code-system.json	1044	17	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	51	89	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ror-launch-context-codesystem.json	959	17	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	53	107	0	0	0	0	0	0	1
fsh-generated/resources/CodeSystem-usage-context-ror-codesystem.json	876	18	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	49	84	0	0	0	0	1	0	0
fsh-generated/resources/Location-ror-location-exemple.json	1663	22	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	44	49	0	0	0	0	0	0	0
fsh-generated/resources/Questionnaire-ror-questionnaire-offre-mco.json	142531	26	0	0	0	0	0	0	6	2134	0	0	0	0	0	0	0	0	0	0	422	1682	0	0	1	0	12	0	0
fsh-generated/resources/SearchParameter-ror-sp-additional-bed-type.json	613	17	0	0	1	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	45	51	0	0	0	0	1	0	0
fsh-generated/resources/SearchParameter-ror-sp-capacity-closing-type.json	631	18	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	45	39	0	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-capacity-status.json	590	17	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	45	37	0	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-capacity-type.json	580	17	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	43	37	0	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-capacity-update-date.json	621	17	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	53	36	0	0	0	0	1	0	0
fsh-generated/resources/SearchParameter-ror-sp-crisis-type.json	563	18	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	45	35	0	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-equipment-feature.json	626	17	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	45	37	0	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-equipment-type.json	586	17	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	44	34	0	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-gender-capacity-available.json	648	17	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	45	35	0	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-healthcareservice-age-range-high.json	775	17	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	44	34	0	0	0	0	1	0	0
fsh-generated/resources/SearchParameter-ror-sp-healthcareservice-age-range-low.json	770	18	0	0	1	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	45	37	0	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-healthcareservice-equipment-type.json	687	17	0	0	0	0	0	0	1	21	0	0	0	0	0	0	0	1	0	0	43	34	0	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-healthcareservice-intervention-zone.json	670	18	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	45	34	0	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-healthcareservice-notavailable-closing-reopeningdate.json	803	17	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	47	37	0	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-healthcareservice-patient-type.json	668	22	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	45	38	0	0	0	0	1	0	0
fsh-generated/resources/SearchParameter-ror-sp-healthcareservice-psychiatric-sector.json	667	17	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	44	32	0	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-limit-value.json	604	24	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	50	35	0	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-location-commune-cog.json	601	21	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	44	35	0	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-location-near-insee-code.json	666	17	0	0	1	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	51	38	0	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-nb-capacity.json	574	17	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	44	37	0	0	0	0	1	0	0
fsh-generated/resources/SearchParameter-ror-sp-organization-closing-type.json	653	18	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	44	37	0	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-organization-drop-zone.json	596	17	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	44	37	0	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-organization-oi-name.json	555	17	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	52	34	0	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-organization-period-end.json	561	17	0	0	0	0	0	0	1	27	0	0	0	0	0	0	0	0	0	0	53	31	0	0	0	0	1	0	0
fsh-generated/resources/SearchParameter-ror-sp-organization-price-amount-value.json	639	18	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	44	31	0	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-organization-price-dependency-level.json	683	17	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	43	34	0	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-organization-price-residential-type.json	666	17	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	44	37	0	0	0	0	1	0	0
fsh-generated/resources/SearchParameter-ror-sp-organization-price-type.json	590	18	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	45	37	0	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-organization-price-unit.json	647	17	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	44	34	0	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-organization-price-validity-start-date.json	672	17	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	45	35	0	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-organization-price-welcome-type.json	698	18	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	44	34	0	0	0	0	1	0	0
